"","Year","hdi","me_normalized","Name"
"1859",2012,0.675,2312,89
"1860",2012,0.898,2374,90
"1861",2012,0.397,1125,91
"1862",2012,0.729,1630,92
"1863",2012,0.914,1314,93
"1864",2012,0.944,799,94
"1865",2012,0.664,758,95
"1866",2013,0.737,2012,1
"1867",2013,0.78,1831,2
"1868",2013,0.765,2180,3
"1869",2013,0.679,1600,4
"1870",2013,0.832,1240,5
"1871",2013,0.904,1405,6
"1872",2013,0.685,1839,7
"1873",2013,0.591,78,8
"1874",2013,0.772,388,9
"1875",2013,0.504,966,10
"1876",2013,0.525,748,11
"1877",2013,0.496,2217,12
"1878",2013,0.782,889,13
"1879",2013,0.729,1112,14
"1880",2013,0.555,292,15
"1881",2013,0.835,657,16
"1882",2013,0.762,868,17
"1883",2013,0.931,2139,18
"1884",2013,0.806,1854,19
"1885",2013,0.815,2343,20
"1886",2013,0.579,2064,21
"1887",2013,0.916,844,22
"1888",2013,0.702,905,23
"1889",2013,0.684,857,24
"1890",2013,0.701,1741,25
"1891",2013,0.41,1539,27
"1892",2013,0.432,1755,28
"1893",2013,0.647,650,29
"1894",2013,0.363,389,30
"1895",2013,0.394,793,31
"1896",2013,0.724,1735,32
"1897",2013,0.742,2321,33
"1898",2013,0.545,43,34
"1899",2013,0.49,676,35
"1900",2013,0.83,1858,36
"1901",2013,0.739,2,37
"1902",2013,0.718,729,38
"1903",2013,0.754,1223,39
"1904",2013,0.683,1,40
"1905",2013,0.67,2286,41
"1906",2013,0.585,1944,42
"1907",2013,0.446,2057,43
"1908",2013,0.554,1210,44
"1909",2013,0.447,2120,45
"1910",2013,0.728,2208,46
"1911",2013,0.928,484,47
"1912",2013,0.889,2289,48
"1913",2013,0.673,1264,49
"1914",2013,0.775,1100,50
"1915",2013,0.445,1383,51
"1916",2013,0.927,684,52
"1917",2013,0.604,336,53
"1918",2013,0.771,1812,54
"1919",2013,0.905,252,55
"1920",2013,0.881,525,56
"1921",2013,0.902,1925,57
"1922",2013,0.582,545,58
"1923",2013,0.839,1472,59
"1924",2013,0.489,710,60
"1925",2013,0.477,2017,61
"1926",2013,0.761,1431,62
"1927",2013,0.912,347,63
"1928",2013,0.9,1485,64
"1929",2013,0.785,1957,65
"1930",2013,0.525,840,67
"1931",2013,0.779,1621,68
"1932",2013,0.756,1634,69
"1933",2013,0.605,1976,70
"1934",2013,0.735,1797,71
"1935",2013,0.811,1493,73
"1936",2013,0.417,375,74
"1937",2013,0.568,2332,75
"1938",2013,0.93,649,76
"1939",2013,0.639,61,77
"1940",2013,0.519,1979,78
"1941",2013,0.799,1729,79
"1942",2013,0.523,2227,80
"1943",2013,0.537,1306,81
"1944",2013,0.856,1824,83
"1945",2013,0.808,911,85
"1946",2013,0.802,1871,86
"1947",2013,0.494,1055,87
"1948",2013,0.778,2141,88
"1949",2013,0.893,2307,89
"1950",2013,0.685,2371,90
"1951",2013,0.901,1169,91
"1952",2013,0.494,1685,92
"1953",2013,0.734,1323,93
"1954",2013,0.933,850,94
"1955",2013,0.946,817,95
"1956",2014,0.497,1994,1
"1957",2014,0.708,1820,2
"1958",2014,0.723,2185,3
"1959",2014,0.785,1620,4
"1960",2014,0.767,1277,5
"1961",2014,0.838,1470,6
"1962",2014,0.8,1835,7
"1963",2014,0.692,85,8
"1964",2014,0.593,404,9
"1965",2014,0.681,1003,10
"1966",2014,0.557,797,11
"1967",2014,0.537,2215,12
"1968",2014,0.5,951,13
"1969",2014,0.787,1089,14
"1970",2014,0.863,296,15
"1971",2014,0.76,703,16
"1972",2014,0.836,876,17
"1973",2014,0.764,2128,18
"1974",2014,0.74,1830,19
"1975",2014,0.805,2344,20
"1976",2014,0.82,2056,21
"1977",2014,0.814,787,22
"1978",2014,0.918,947,23
"1979",2014,0.618,823,24
"1980",2014,0.758,1720,25
"1981",2014,0.806,1546,27
"1982",2014,0.413,1828,28
"1983",2014,0.438,645,29
"1984",2014,0.918,369,30
"1985",2014,0.368,890,31
"1986",2014,0.837,1713,32
"1987",2014,0.731,2322,33
"1988",2014,0.543,66,34
"1989",2014,0.796,674,35
"1990",2014,0.492,1855,36
"1991",2014,0.492,3,37
"1992",2014,0.741,756,38
"1993",2014,0.73,1215,39
"1994",2014,0.756,1,40
"1995",2014,0.685,2293,41
"1996",2014,0.668,1896,42
"1997",2014,0.586,1999,43
"1998",2014,0.871,1209,44
"1999",2014,0.568,2137,45
"2000",2014,0.455,2194,46
"2001",2014,0.733,465,47
"2002",2014,0.928,2283,48
"2003",2014,0.893,1294,49
"2004",2014,0.468,1079,50
"2005",2014,0.648,1457,51
"2006",2014,0.838,706,52
"2007",2014,0.931,329,53
"2008",2014,0.69,1813,54
"2009",2014,0.928,268,55
"2010",2014,0.909,526,56
"2011",2014,0.729,1952,57
"2012",2014,0.686,577,58
"2013",2014,0.589,1475,59
"2014",2014,0.748,774,60
"2015",2014,0.498,2020,61
"2016",2014,0.478,1459,62
"2017",2014,0.728,370,63
"2018",2014,0.859,1471,64
"2019",2014,0.465,1938,65
"2020",2014,0.874,444,66
"2021",2014,0.531,1598,68
"2022",2014,0.789,1580,69
"2023",2014,0.761,2021,70
"2024",2014,0.604,1727,71
"2025",2014,0.732,1534,73
"2026",2014,0.652,402,74
"2027",2014,0.631,2336,75
"2028",2014,0.576,654,76
"2029",2014,0.916,139,77
"2030",2014,0.365,1989,78
"2031",2014,0.944,1700,79
"2032",2014,0.802,2242,80
"2033",2014,0.795,1377,81
"2034",2014,0.696,1786,83
"2035",2014,0.835,940,85
"2036",2014,0.811,1863,86
"2037",2014,0.852,1117,87
"2038",2014,0.499,2124,88
"2039",2014,0.847,2313,89
"2040",2014,0.894,2369,90
"2041",2014,0.693,1167,91
"2042",2014,0.773,1747,92
"2043",2014,0.499,1336,93
"2044",2014,0.735,912,94
"2045",2014,0.935,836,95
"2046",2015,0.652,2024,1
"2047",2015,0.493,1849,2
"2048",2015,0.785,2174,3
"2049",2015,0.726,1525,4
"2050",2015,0.519,1263,5
"2051",2015,0.771,1553,6
"2052",2015,0.92,1740,7
"2053",2015,0.803,84,8
"2054",2015,0.696,401,9
"2055",2015,0.775,980,10
"2056",2015,0.502,854,11
"2057",2015,0.561,2179,12
"2058",2015,0.547,903,13
"2059",2015,0.5,1014,14
"2060",2015,0.74,314,15
"2061",2015,0.572,767,16
"2062",2015,0.762,811,17
"2063",2015,0.84,2130,18
"2064",2015,0.915,1789,19
"2065",2015,0.744,2345,20
"2066",2015,0.808,1970,21
"2067",2015,0.809,930,22
"2068",2015,0.814,971,23
"2069",2015,0.532,773,24
"2070",2015,0.697,1631,25
"2071",2015,0.838,1513,27
"2072",2015,0.809,1847,28
"2073",2015,0.422,667,29
"2074",2015,0.549,343,30
"2075",2015,0.921,909,31
"2076",2015,0.398,1637,32
"2077",2015,0.842,2304,33
"2078",2015,0.756,63,34
"2079",2015,0.464,593,35
"2080",2015,0.797,1807,36
"2081",2015,0.933,5,37
"2082",2015,0.499,815,38
"2083",2015,0.739,1192,39
"2084",2015,0.738,1,40
"2085",2015,0.764,2294,41
"2086",2015,0.691,1919,42
"2087",2015,0.668,2030,43
"2088",2015,0.454,1154,44
"2089",2015,0.877,2115,45
"2090",2015,0.581,2169,46
"2091",2015,0.462,473,47
"2092",2015,0.737,2262,48
"2093",2015,0.93,1311,49
"2094",2015,0.685,1094,50
"2095",2015,0.77,1450,51
"2096",2015,0.618,701,52
"2097",2015,0.842,279,53
"2098",2015,0.624,1776,54
"2099",2015,0.649,243,55
"2100",2015,0.935,493,56
"2101",2015,0.882,1920,57
"2102",2015,0.801,463,58
"2103",2015,0.69,1508,59
"2104",2015,0.849,766,60
"2105",2015,0.744,1953,61
"2106",2015,0.503,1385,62
"2107",2015,0.477,414,63
"2108",2015,0.911,1410,64
"2109",2015,0.522,1916,65
"2110",2015,0.417,416,66
"2111",2015,0.88,858,67
"2112",2015,0.536,1626,69
"2113",2015,0.789,2014,70
"2114",2015,0.766,1660,71
"2115",2015,0.736,1510,73
"2116",2015,0.816,423,74
"2117",2015,0.557,2338,75
"2118",2015,0.638,622,76
"2119",2015,0.934,87,77
"2120",2015,0.652,1982,78
"2121",2015,0.761,1647,79
"2122",2015,0.947,2237,80
"2123",2015,0.82,1407,81
"2124",2015,0.799,1460,82
"2125",2015,0.759,1774,83
"2126",2015,0.854,946,85
"2127",2015,0.839,1862,86
"2128",2015,0.604,1146,87
"2129",2015,0.859,2104,88
"2130",2015,0.931,2298,89
"2131",2015,0.85,2366,90
"2132",2015,0.894,1143,91
"2133",2015,0.895,1778,92
"2134",2015,0.504,842,94
"2135",2015,0.74,847,95
"2136",2016,0.537,2015,1
"2137",2016,0.61,1771,2
"2138",2016,0.72,2188,3
"2139",2016,0.792,1560,4
"2140",2016,0.694,1283,5
"2141",2016,0.525,1604,6
"2142",2016,0.923,1751,7
"2143",2016,0.921,89,8
"2144",2016,0.806,364,9
"2145",2016,0.598,964,10
"2146",2016,0.688,944,11
"2147",2016,0.483,2176,12
"2148",2016,0.569,877,13
"2149",2016,0.553,1052,14
"2150",2016,0.788,315,15
"2151",2016,0.866,853,16
"2152",2016,0.578,860,17
"2153",2016,0.765,2125,18
"2154",2016,0.939,1804,19
"2155",2016,0.917,2346,20
"2156",2016,0.751,1954,21
"2157",2016,0.606,870,22
"2158",2016,0.811,990,23
"2159",2016,0.717,732,24
"2160",2016,0.637,1666,25
"2161",2016,0.758,1503,27
"2162",2016,0.839,1772,28
"2163",2016,0.811,666,29
"2164",2016,0.576,339,30
"2165",2016,0.553,928,31
"2166",2016,0.382,1639,32
"2167",2016,0.393,2308,33
"2168",2016,0.578,554,35
"2169",2016,0.471,1818,36
"2170",2016,0.893,4,37
"2171",2016,0.935,830,38
"2172",2016,0.505,1226,39
"2173",2016,0.74,1,40
"2174",2016,0.743,2306,41
"2175",2016,0.758,1911,42
"2176",2016,0.696,2061,43
"2177",2016,0.588,1155,44
"2178",2016,0.456,2096,45
"2179",2016,0.881,2181,46
"2180",2016,0.588,505,47
"2181",2016,0.467,2281,48
"2182",2016,0.738,1349,49
"2183",2016,0.894,1127,50
"2184",2016,0.874,1516,51
"2185",2016,0.5,688,52
"2186",2016,0.626,285,53
"2187",2016,0.941,1736,54
"2188",2016,0.784,288,55
"2189",2016,0.656,499,56
"2190",2016,0.913,1874,57
"2191",2016,0.622,441,58
"2192",2016,0.804,1495,59
"2193",2016,0.605,816,60
"2194",2016,0.854,1969,61
"2195",2016,0.741,1418,62
"2196",2016,0.512,385,63
"2197",2016,0.687,1338,64
"2198",2016,0.91,1928,65
"2199",2016,0.728,362,66
"2200",2016,0.422,790,67
"2201",2016,0.885,1506,68
"2202",2016,0.542,1972,70
"2203",2016,0.794,1662,71
"2204",2016,0.614,1522,73
"2205",2016,0.729,430,74
"2206",2016,0.441,2323,75
"2207",2016,0.563,745,76
"2208",2016,0.586,113,77
"2209",2016,0.924,1998,78
"2210",2016,0.526,1591,79
"2211",2016,0.765,2240,80
"2212",2016,0.542,1343,81
"2213",2016,0.822,1541,82
"2214",2016,0.722,1781,83
"2215",2016,0.869,961,85
"2216",2016,0.855,1868,86
"2217",2016,0.71,1150,87
"2218",2016,0.608,2129,88
"2219",2016,0.431,2287,89
"2220",2016,0.935,2367,90
"2221",2016,0.853,1151,91
"2222",2016,0.421,1823,92
"2223",2016,0.773,740,94
"2224",2016,0.507,824,95
"2225",2017,0.947,2008,1
"2226",2017,0.756,1844,2
"2227",2017,0.502,2193,3
"2228",2017,0.722,1586,4
"2229",2017,0.808,1291,5
"2230",2017,0.699,1667,6
"2231",2017,0.864,1766,7
"2232",2017,0.924,93,8
"2233",2017,0.922,453,9
"2234",2017,0.705,976,10
"2235",2017,0.759,949,11
"2236",2017,0.693,2202,12
"2237",2017,0.474,802,13
"2238",2017,0.571,1082,14
"2239",2017,0.506,305,15
"2240",2017,0.745,919,16
"2241",2017,0.863,885,17
"2242",2017,0.582,2162,18
"2243",2017,0.769,1843,19
"2244",2017,0.941,2347,20
"2245",2017,0.919,2006,21
"2246",2017,0.854,730,22
"2247",2017,0.616,937,23
"2248",2017,0.929,821,24
"2249",2017,0.536,1690,25
"2250",2017,0.726,1496,27
"2251",2017,0.761,1543,28
"2252",2017,0.838,689,29
"2253",2017,0.66,397,30
"2254",2017,0.582,938,31
"2255",2017,0.926,1640,32
"2256",2017,0.391,2317,33
"2257",2017,0.55,591,35
"2258",2017,0.574,1829,36
"2259",2017,0.878,6,37
"2260",2017,0.896,874,38
"2261",2017,0.936,1270,39
"2262",2017,0.51,1,40
"2263",2017,0.736,2325,41
"2264",2017,0.746,1935,42
"2265",2017,0.76,2080,43
"2266",2017,0.671,1159,44
"2267",2017,0.584,2102,45
"2268",2017,0.454,2189,46
"2269",2017,0.885,521,47
"2270",2017,0.597,2274,48
"2271",2017,0.474,1384,49
"2272",2017,0.935,1157,50
"2273",2017,0.602,1489,51
"2274",2017,0.677,822,52
"2275",2017,0.505,318,53
"2276",2017,0.846,1650,54
"2277",2017,0.707,308,55
"2278",2017,0.787,522,56
"2279",2017,0.947,1864,57
"2280",2017,0.595,483,58
"2281",2017,0.627,1446,59
"2282",2017,0.694,879,60
"2283",2017,0.608,1987,61
"2284",2017,0.859,1465,62
"2285",2017,0.748,391,63
"2286",2017,0.481,1315,64
"2287",2017,0.873,1892,65
"2288",2017,0.805,337,66
"2289",2017,0.731,806,67
"2290",2017,0.427,1526,68
"2291",2017,0.888,1689,69
"2292",2017,0.699,1997,70
"2293",2017,0.54,1676,71
"2294",2017,0.771,1672,73
"2295",2017,0.743,452,74
"2296",2017,0.673,2335,75
"2297",2017,0.446,746,76
"2298",2017,0.644,90,77
"2299",2017,0.939,2013,78
"2300",2017,0.386,1674,79
"2301",2017,0.531,2248,80
"2302",2017,0.819,1363,81
"2303",2017,0.55,1758,82
"2304",2017,0.549,1788,83
"2305",2017,0.708,993,85
"2306",2017,0.873,1879,86
"2307",2017,0.535,1099,87
"2308",2017,0.71,2126,88
"2309",2017,0.789,2280,89
"2310",2017,0.443,2368,90
"2311",2017,0.933,1200,91
"2312",2017,0.912,1827,92
"2313",2017,0.903,785,94
"2314",2017,0.775,786,95
"2315",2018,0.942,1988,1
"2316",2018,0.523,1733,2
"2317",2018,0.599,2191,3
"2318",2018,0.506,1633,4
"2319",2018,0.734,1252,5
"2320",2018,0.814,1701,6
"2321",2018,0.771,1816,7
"2322",2018,0.881,92,8
"2323",2018,0.926,399,9
"2324",2018,0.814,998,10
"2325",2018,0.601,955,11
"2326",2018,0.743,2196,12
"2327",2018,0.696,801,13
"2328",2018,0.467,1181,14
"2329",2018,0.563,312,15
"2330",2018,0.792,960,16
"2331",2018,0.746,904,17
"2332",2018,0.867,2166,18
"2333",2018,0.842,1856,19
"2334",2018,0.771,2348,20
"2335",2018,0.943,2031,21
"2336",2018,0.812,731,22
"2337",2018,0.852,992,23
"2338",2018,0.823,852,24
"2339",2018,0.714,1742,25
"2340",2018,0.777,1507,27
"2341",2018,0.73,1582,28
"2342",2018,0.762,693,29
"2343",2018,0.431,394,30
"2344",2018,0.663,933,31
"2345",2018,0.56,1695,32
"2346",2018,0.928,2324,33
"2347",2018,0.397,52,34
"2348",2018,0.764,626,35
"2349",2018,0.552,1836,36
"2350",2018,0.781,7,37
"2351",2018,0.885,886,38
"2352",2018,0.898,1321,39
"2353",2018,0.939,1,40
"2354",2018,0.518,2330,41
"2355",2018,0.738,1913,42
"2356",2018,0.751,2070,43
"2357",2018,0.701,1214,44
"2358",2018,0.67,2105,45
"2359",2018,0.582,2197,46
"2360",2018,0.456,614,47
"2361",2018,0.889,2282,48
"2362",2018,0.605,1390,49
"2363",2018,0.742,1183,50
"2364",2018,0.946,1544,51
"2365",2018,0.472,900,52
"2366",2018,0.68,342,53
"2367",2018,0.633,1644,54
"2368",2018,0.642,328,55
"2369",2018,0.712,547,56
"2370",2018,0.671,1883,57
"2371",2018,0.819,528,58
"2372",2018,0.599,1402,59
"2373",2018,0.807,875,60
"2374",2018,0.696,2044,61
"2375",2018,0.609,1455,62
"2376",2018,0.863,371,63
"2377",2018,0.522,1403,64
"2378",2018,0.919,1889,65
"2379",2018,0.478,291,66
"2380",2018,0.805,859,67
"2381",2018,0.734,1537,68
"2382",2018,0.431,1691,69
"2383",2018,0.894,2052,70
"2384",2018,0.702,1746,71
"2385",2018,0.801,1785,73
"2386",2018,0.618,462,74
"2387",2018,0.826,2333,75
"2388",2018,0.68,803,76
"2389",2018,0.579,91,77
"2390",2018,0.596,2035,78
"2391",2018,0.659,1675,79
"2392",2018,0.391,2266,80
"2393",2018,0.956,1328,81
"2394",2018,0.813,1171,82
"2395",2018,0.812,1803,83
"2396",2018,0.771,1018,85
"2397",2018,0.711,1893,86
"2398",2018,0.823,1095,87
"2399",2018,0.54,2145,88
"2400",2018,0.803,2292,89
"2401",2018,0.79,2372,90
"2402",2018,0.447,1201,91
"2403",2018,0.707,1852,92
"2404",2018,0.429,848,94
"2405",2018,0.905,902,95
